seq_reason,lineage,date_draw,count
N,AY.9.2,2021-08-31,25
N,AY.9.2,2021-09-01,40
N,AY.9.2,2021-09-02,37
N,AY.9.2,2021-09-03,20
N,AY.9.2,2021-09-04,13
N,AY.9.2,2021-09-05,7
N,AY.9.2,2021-09-06,35
N,AY.9.2,2021-09-07,38
N,AY.9.2,2021-09-08,30
N,AY.9.2,2021-09-09,29
N,AY.9.2,2021-09-10,41
N,AY.9.2,2021-09-11,14
N,AY.9.2,2021-09-12,9
N,AY.9.2,2021-09-13,36
N,AY.9.2,2021-09-14,28
N,AY.9.2,2021-09-15,30
N,AY.9.2,2021-09-16,20
N,AY.9.2,2021-09-17,31
N,AY.9.2,2021-09-18,12
N,AY.9.2,2021-09-20,46
N,AY.9.2,2021-09-21,29
N,AY.9.2,2021-09-22,15
N,AY.9.2,2021-09-23,15
N,AY.9.2,2021-09-24,27
N,AY.9.2,2021-09-25,4
N,AY.9.2,2021-09-26,6
N,AY.9.2,2021-09-27,29
N,AY.9.2,2021-09-28,34
N,AY.9.2,2021-09-29,21
N,AY.9.2,2021-09-30,24
N,AY.9.2,2021-10-01,9
N,AY.9.2,2021-10-02,5
N,AY.9.2,2021-10-04,35
N,AY.9.2,2021-10-05,38
N,AY.9.2,2021-10-06,25
N,AY.9.2,2021-10-07,17
N,AY.9.2,2021-10-08,23
N,AY.9.2,2021-10-09,10
N,AY.9.2,2021-10-10,3
N,AY.9.2,2021-10-11,32
N,AY.9.2,2021-10-12,20
N,AY.9.2,2021-10-13,17
N,AY.9.2,2021-10-14,25
N,AY.9.2,2021-10-15,10
N,AY.9.2,2021-10-16,4
N,AY.9.2,2021-10-17,3
N,AY.9.2,2021-10-18,16
N,AY.9.2,2021-10-19,37
N,AY.9.2,2021-10-20,10
N,AY.9.2,2021-10-21,12
N,AY.9.2,2021-10-22,12
N,AY.9.2,2021-10-23,4
N,AY.9.2,2021-10-24,1
N,AY.9.2,2021-10-25,9
N,AY.9.2,2021-10-26,25
N,AY.9.2,2021-10-27,12
N,AY.9.2,2021-10-28,12
N,AY.9.2,2021-10-29,15
N,AY.9.2,2021-10-30,6
N,AY.9.2,2021-10-31,1
N,AY.9.2,2021-11-01,11
N,AY.9.2,2021-11-02,18
N,AY.9.2,2021-11-03,22
N,AY.9.2,2021-11-04,16
N,AY.9.2,2021-11-05,15
N,AY.9.2,2021-11-06,12
N,AY.9.2,2021-11-07,3
N,AY.9.2,2021-11-08,14
N,AY.9.2,2021-11-09,18
N,AY.9.2,2021-11-10,15
N,AY.9.2,2021-11-11,15
N,AY.9.2,2021-11-12,17
N,AY.9.2,2021-11-13,4
N,AY.9.2,2021-11-14,1
N,AY.9.2,2021-11-15,20
N,AY.9.2,2021-11-16,12
N,AY.9.2,2021-11-17,13
N,AY.9.2,2021-11-18,18
N,AY.9.2,2021-11-19,9
N,AY.9.2,2021-11-20,8
N,AY.9.2,2021-11-21,2
N,AY.9.2,2021-11-22,36
N,AY.9.2,2021-11-23,14
N,AY.9.2,2021-11-24,11
N,AY.9.2,2021-11-25,17
N,AY.9.2,2021-11-26,31
N,AY.9.2,2021-11-27,7
N,AY.9.2,2021-11-28,5
N,AY.9.2,2021-11-29,24
N,AY.9.2,2021-11-30,23
N,AY.9.2,2021-12-01,8
N,AY.9.2,2021-12-02,17
N,AY.9.2,2021-12-03,13
N,AY.9.2,2021-12-04,3
N,AY.9.2,2021-12-05,5
N,AY.9.2,2021-12-06,33
N,AY.9.2,2021-12-07,22
N,AY.9.2,2021-12-08,13
N,AY.9.2,2021-12-09,22
N,AY.9.2,2021-12-10,11
N,AY.9.2,2021-12-11,5
N,AY.9.2,2021-12-12,4
N,AY.9.2,2021-12-13,25
N,AY.9.2,2021-12-14,25
N,AY.9.2,2021-12-15,23
N,AY.9.2,2021-12-16,20
N,AY.9.2,2021-12-17,9
N,AY.9.2,2021-12-18,1
N,AY.9.2,2021-12-20,16
N,AY.9.2,2021-12-21,3
N,AY.9.2,2021-12-22,15
N,AY.9.2,2021-12-23,15
N,AY.9.2,2021-12-24,3
N,AY.9.2,2021-12-25,5
N,AY.9.2,2021-12-26,1
N,AY.9.2,2021-12-27,5
N,AY.9.2,2021-12-28,3
N,AY.9.2,2021-12-29,3
N,AY.9.2,2021-12-30,9
N,AY.9.2,2021-12-31,3
N,AY.9.2,2022-01-01,2
N,AY.9.2,2022-01-03,8
N,AY.9.2,2022-01-04,5
N,AY.9.2,2022-01-05,3
N,AY.9.2,2022-01-06,4
N,AY.9.2,2022-01-07,2
N,AY.9.2,2022-01-08,1
N,AY.9.2,2022-01-10,8
N,AY.9.2,2022-01-11,2
N,AY.9.2,2022-01-12,2
N,AY.9.2,2022-01-13,3
N,AY.9.2,2022-01-17,1
N,AY.9.2,2022-01-20,1
N,AY.9.2,2022-01-28,1
N,AY.9.2,2022-02-02,1
N,AY.9.2.2,2021-08-30,1
N,AY.9.2.2,2021-10-18,1
N,AY.9.2.2,2021-10-20,1
N,AY.91,2021-02-07,1
N,AY.91,2021-06-08,1
N,AY.91,2021-06-09,1
N,AY.91,2021-06-10,1
N,AY.91,2021-06-14,3
N,AY.91,2021-06-15,1
N,AY.91,2021-06-18,1
N,AY.91,2021-06-22,3
N,AY.91,2021-06-25,1
N,AY.91,2021-06-28,1
N,AY.91,2021-06-29,2
N,AY.91,2021-06-30,2
N,AY.91,2021-07-01,4
N,AY.91,2021-07-09,1
N,AY.91,2021-07-14,1
N,AY.91,2021-07-21,2
N,AY.91,2021-07-23,1
N,AY.91,2021-08-11,2
N,AY.91,2021-08-13,1
N,AY.91,2021-08-27,1
N,AY.91,2021-09-01,1
N,AY.91,2021-09-03,2
N,AY.91,2021-09-07,1
N,AY.91,2021-09-08,1
N,AY.91,2021-09-12,1
N,AY.91,2021-09-14,1
N,AY.91,2021-09-16,1
N,AY.91,2021-09-17,1
N,AY.91,2021-09-20,1
N,AY.91,2021-09-21,2
N,AY.91,2021-09-25,1
N,AY.91,2021-09-27,1
N,AY.91,2021-10-05,3
N,AY.91,2021-10-09,1
N,AY.91,2021-10-11,1
N,AY.91,2021-10-12,1
N,AY.91,2021-10-15,1
N,AY.91,2021-10-20,2
N,AY.91,2021-10-21,3
N,AY.91,2021-10-22,1
N,AY.91,2021-10-25,2
N,AY.91,2021-10-28,4
N,AY.91,2021-11-01,1
N,AY.91,2021-11-02,2
N,AY.91,2021-11-03,1
N,AY.91,2021-11-04,8
N,AY.91,2021-11-05,1
N,AY.91,2021-11-08,1
N,AY.91,2021-11-11,5
N,AY.91,2021-11-12,1
N,AY.91,2021-11-15,4
N,AY.91,2021-11-16,1
N,AY.91,2021-11-17,1
N,AY.91,2021-11-18,1
N,AY.91,2021-11-19,1
N,AY.91,2021-11-20,1
N,AY.91,2021-11-22,1
N,AY.91,2021-11-23,1
N,AY.91,2021-11-25,6
N,AY.91,2021-11-26,2
N,AY.91,2021-11-29,3
N,AY.91,2021-12-02,1
N,AY.91,2021-12-06,3
N,AY.91,2021-12-09,2
N,AY.91,2021-12-13,2
N,AY.91,2021-12-14,1
N,AY.91,2021-12-15,1
N,AY.91,2021-12-20,1
N,AY.91,2021-12-21,1
N,AY.91,2021-12-27,2
N,AY.91,2021-12-28,2
N,AY.91,2021-12-30,2
N,AY.91,2022-01-03,1
N,AY.91,2022-01-10,1
N,AY.91,2022-01-21,2
N,AY.91.1,2021-06-21,1
N,AY.91.1,2021-06-23,2
N,AY.91.1,2021-06-25,1
N,AY.91.1,2021-06-29,1
N,AY.91.1,2021-06-30,1
N,AY.91.1,2021-07-14,1
N,AY.91.1,2021-07-22,1
N,AY.91.1,2021-07-26,2
N,AY.91.1,2021-08-14,3
N,AY.91.1,2021-08-20,1
N,AY.91.1,2021-08-25,1
N,AY.91.1,2021-08-27,1
N,AY.91.1,2021-09-02,1
N,AY.91.1,2021-09-12,1
N,AY.91.1,2021-11-23,1
N,AY.92,2021-07-02,1
N,AY.92,2021-07-05,1
N,AY.92,2021-07-07,1
N,AY.92,2021-07-08,1
N,AY.92,2021-07-13,1
N,AY.92,2021-07-24,1
N,AY.92,2021-07-26,1
N,AY.92,2021-07-28,1
N,AY.92,2021-07-31,1
N,AY.92,2021-08-04,2
N,AY.92,2021-08-07,1
N,AY.92,2021-08-10,1
N,AY.92,2021-08-11,1
N,AY.92,2021-08-14,1
N,AY.92,2021-08-15,1
N,AY.92,2021-08-16,2
N,AY.92,2021-08-18,5
N,AY.92,2021-08-19,4
N,AY.92,2021-08-20,2
N,AY.92,2021-08-21,1
N,AY.92,2021-08-23,2
N,AY.92,2021-08-24,1
N,AY.92,2021-08-25,1
N,AY.92,2021-08-26,3
N,AY.92,2021-08-27,2
N,AY.92,2021-08-28,1
N,AY.92,2021-08-30,2
N,AY.92,2021-08-31,3
N,AY.92,2021-09-01,3
N,AY.92,2021-09-02,3
N,AY.92,2021-09-04,1
N,AY.92,2021-09-06,4
N,AY.92,2021-09-07,1
N,AY.92,2021-09-08,1
N,AY.92,2021-09-09,2
N,AY.92,2021-09-11,1
N,AY.92,2021-09-12,1
N,AY.92,2021-09-13,1
N,AY.92,2021-09-14,1
N,AY.92,2021-09-15,3
N,AY.92,2021-09-17,2
N,AY.92,2021-09-18,1
N,AY.92,2021-09-20,2
N,AY.92,2021-09-22,1
N,AY.92,2021-09-23,2
N,AY.92,2021-09-26,1
N,AY.92,2021-09-27,1
N,AY.92,2021-09-28,3
N,AY.92,2021-10-04,2
N,AY.92,2021-10-05,6
N,AY.92,2021-10-06,1
N,AY.92,2021-10-08,1
N,AY.92,2021-10-11,2
N,AY.92,2021-10-12,2
N,AY.92,2021-10-13,1
N,AY.92,2021-10-14,1
N,AY.92,2021-10-22,1
N,AY.92,2021-10-23,1
N,AY.92,2021-10-27,3
N,AY.92,2021-10-28,2
N,AY.92,2021-10-29,4
N,AY.92,2021-11-04,3
N,AY.92,2021-11-08,2
N,AY.92,2021-11-09,3
N,AY.92,2021-11-10,1
N,AY.92,2021-11-15,2
N,AY.92,2021-11-16,1
N,AY.92,2021-11-18,2
N,AY.92,2021-11-20,1
N,AY.92,2021-11-21,1
N,AY.92,2021-11-22,4
N,AY.92,2021-11-23,2
N,AY.92,2021-11-24,2
N,AY.92,2021-11-26,2
N,AY.92,2021-11-27,1
N,AY.92,2021-11-29,2
N,AY.92,2021-11-30,1
N,AY.92,2021-12-01,3
N,AY.92,2021-12-02,2
N,AY.92,2021-12-03,4
N,AY.92,2021-12-04,1
N,AY.92,2021-12-06,4
N,AY.92,2021-12-08,2
N,AY.92,2021-12-09,5
N,AY.92,2021-12-10,2
N,AY.92,2021-12-11,3
N,AY.92,2021-12-13,8
N,AY.92,2021-12-14,4
N,AY.92,2021-12-16,3
N,AY.92,2021-12-20,3
N,AY.92,2021-12-21,1
N,AY.92,2021-12-22,6
N,AY.92,2021-12-23,3
N,AY.92,2021-12-24,1
N,AY.92,2021-12-25,1
N,AY.92,2021-12-26,1
N,AY.92,2021-12-27,2
N,AY.92,2021-12-29,3
N,AY.92,2021-12-30,1
N,AY.92,2022-01-03,3
N,AY.92,2022-01-04,2
N,AY.92,2022-01-06,1
N,AY.92,2022-01-10,1
N,AY.92,2022-01-12,1
N,AY.92,2022-01-13,1
N,AY.92,2022-01-14,1
N,AY.92,2022-02-02,1
N,AY.93,2021-04-23,1
N,AY.94,2021-06-23,1
N,AY.94,2021-06-26,1
N,AY.94,2021-07-22,1
N,AY.94,2021-07-27,1
N,AY.94,2021-08-05,1
N,AY.94,2021-08-17,3
N,AY.94,2021-09-01,1
N,AY.94,2021-09-03,1
N,AY.94,2021-09-06,1
N,AY.94,2021-09-07,4
N,AY.94,2021-09-14,1
N,AY.94,2021-09-16,1
N,AY.94,2021-10-20,1
N,AY.94,2021-11-04,1
N,AY.94,2021-11-11,1
N,AY.94,2021-11-16,1
N,AY.94,2021-11-22,1
N,AY.94,2021-11-24,1
N,AY.94,2021-11-30,2
N,AY.94,2021-12-06,1
N,AY.94,2021-12-09,1
N,AY.95,2021-05-19,1
N,AY.95,2021-05-25,1
N,AY.95,2021-05-26,2
N,AY.95,2021-06-01,1
N,AY.95,2021-06-02,2
N,AY.95,2021-07-19,1
N,AY.95,2021-07-20,1
N,AY.95,2021-07-21,1
N,AY.95,2021-07-23,1
N,AY.95,2021-07-27,1
N,AY.95,2021-07-28,1
N,AY.95,2021-08-09,1
N,AY.95,2021-08-11,1
N,AY.95,2021-08-12,1
N,AY.95,2021-08-14,1
N,AY.95,2021-08-15,1
N,AY.95,2021-08-16,2
N,AY.95,2021-08-17,1
N,AY.95,2021-08-20,2
N,AY.95,2021-08-23,1
N,AY.95,2021-08-24,1
N,AY.95,2021-09-02,1
N,AY.95,2021-09-03,2
N,AY.95,2021-09-08,2
N,AY.95,2021-09-10,1
N,AY.95,2021-09-13,2
N,AY.95,2021-09-15,1
N,AY.95,2021-09-23,1
N,AY.95,2021-09-24,1
N,AY.95,2021-10-21,1
N,AY.95,2021-12-04,1
N,AY.95,2021-12-09,1
N,AY.98,2021-07-27,1
N,AY.98,2021-08-11,1
N,AY.98,2021-08-16,1
N,AY.98,2021-08-19,2
N,AY.98,2021-08-23,1
N,AY.98,2021-08-24,2
N,AY.98,2021-08-26,1
N,AY.98,2021-08-30,1
N,AY.98,2021-09-02,1
N,AY.98,2021-09-03,1
N,AY.98,2021-09-06,1
N,AY.98,2021-09-09,2
N,AY.98,2021-09-10,2
N,AY.98,2021-09-13,1
N,AY.98,2021-09-14,1
N,AY.98,2021-09-16,2
N,AY.98,2021-09-17,1
N,AY.98,2021-09-20,1
N,AY.98,2021-09-22,1
N,AY.98,2021-09-23,1
N,AY.98,2021-09-24,2
N,AY.98,2021-09-27,4
N,AY.98,2021-09-28,5
N,AY.98,2021-09-29,1
N,AY.98,2021-09-30,2
N,AY.98,2021-10-04,9
N,AY.98,2021-10-05,2
N,AY.98,2021-10-06,1
N,AY.98,2021-10-08,1
N,AY.98,2021-10-09,1
N,AY.98,2021-10-14,2
N,AY.98,2021-10-15,4
N,AY.98,2021-10-18,3
N,AY.98,2021-10-19,2
N,AY.98,2021-10-20,3
N,AY.98,2021-10-21,3
N,AY.98,2021-10-22,2
N,AY.98,2021-10-25,3
N,AY.98,2021-10-26,3
N,AY.98,2021-10-27,2
N,AY.98,2021-10-28,3
N,AY.98,2021-10-29,2
N,AY.98,2021-10-30,1
N,AY.98,2021-11-01,2
N,AY.98,2021-11-02,1
N,AY.98,2021-11-03,6
N,AY.98,2021-11-04,8
N,AY.98,2021-11-05,8
N,AY.98,2021-11-06,2
N,AY.98,2021-11-08,5
N,AY.98,2021-11-09,4
N,AY.98,2021-11-10,4
N,AY.98,2021-11-11,4
N,AY.98,2021-11-12,7
N,AY.98,2021-11-13,1
N,AY.98,2021-11-14,1
N,AY.98,2021-11-15,2
N,AY.98,2021-11-16,5
N,AY.98,2021-11-17,2
N,AY.98,2021-11-18,2
N,AY.98,2021-11-19,7
N,AY.98,2021-11-20,2
N,AY.98,2021-11-21,1
N,AY.98,2021-11-22,4
N,AY.98,2021-11-23,8
N,AY.98,2021-11-24,3
N,AY.98,2021-11-25,7
N,AY.98,2021-11-26,10
N,AY.98,2021-11-28,2
N,AY.98,2021-11-29,13
N,AY.98,2021-11-30,4
N,AY.98,2021-12-01,6
N,AY.98,2021-12-02,6
N,AY.98,2021-12-03,6
N,AY.98,2021-12-04,2
N,AY.98,2021-12-05,1
N,AY.98,2021-12-06,7
N,AY.98,2021-12-07,4
N,AY.98,2021-12-08,6
N,AY.98,2021-12-09,5
N,AY.98,2021-12-10,9
N,AY.98,2021-12-11,4
N,AY.98,2021-12-12,3
N,AY.98,2021-12-13,7
N,AY.98,2021-12-14,9
N,AY.98,2021-12-15,7
N,AY.98,2021-12-16,7
N,AY.98,2021-12-17,2
N,AY.98,2021-12-18,1
N,AY.98,2021-12-19,1
N,AY.98,2021-12-20,6
N,AY.98,2021-12-21,7
N,AY.98,2021-12-22,7
N,AY.98,2021-12-23,6
N,AY.98,2021-12-24,4
N,AY.98,2021-12-25,1
N,AY.98,2021-12-27,5
N,AY.98,2021-12-28,5
N,AY.98,2021-12-29,1
N,AY.98,2021-12-30,1
N,AY.98,2022-01-01,1
N,AY.98,2022-01-02,1
N,AY.98,2022-01-03,2
N,AY.98,2022-01-04,2
N,AY.98,2022-01-05,2
N,AY.98,2022-01-06,1
N,AY.98,2022-01-10,1
N,AY.98,2022-01-11,1
N,AY.98,2022-01-12,1
N,AY.98,2022-01-13,1
N,AY.98,2022-01-17,1
N,AY.98,2022-01-18,1
N,AY.98,2022-01-20,1
N,AY.98.1,2021-01-18,1
N,AY.98.1,2021-06-21,1
N,AY.98.1,2021-06-22,1
N,AY.98.1,2021-06-29,1
N,AY.98.1,2021-06-30,1
N,AY.98.1,2021-07-01,2
N,AY.98.1,2021-07-02,1
N,AY.98.1,2021-07-03,1
N,AY.98.1,2021-07-05,2
N,AY.98.1,2021-07-06,4
N,AY.98.1,2021-07-07,2
N,AY.98.1,2021-07-08,4
N,AY.98.1,2021-07-09,4
N,AY.98.1,2021-07-10,4
N,AY.98.1,2021-07-11,1
N,AY.98.1,2021-07-12,7
N,AY.98.1,2021-07-13,4
N,AY.98.1,2021-07-14,7
N,AY.98.1,2021-07-15,7
N,AY.98.1,2021-07-16,3
N,AY.98.1,2021-07-18,1
N,AY.98.1,2021-07-19,7
N,AY.98.1,2021-07-20,11
N,AY.98.1,2021-07-21,14
N,AY.98.1,2021-07-22,13
N,AY.98.1,2021-07-23,12
N,AY.98.1,2021-07-24,4
N,AY.98.1,2021-07-25,2
N,AY.98.1,2021-07-26,9
N,AY.98.1,2021-07-27,9
N,AY.98.1,2021-07-28,11
N,AY.98.1,2021-07-29,9
N,AY.98.1,2021-07-30,10
N,AY.98.1,2021-07-31,4
N,AY.98.1,2021-08-02,10
N,AY.98.1,2021-08-03,8
N,AY.98.1,2021-08-04,10
N,AY.98.1,2021-08-05,7
N,AY.98.1,2021-08-06,3
N,AY.98.1,2021-08-07,1
N,AY.98.1,2021-08-08,1
N,AY.98.1,2021-08-09,9
N,AY.98.1,2021-08-10,11
N,AY.98.1,2021-08-11,9
N,AY.98.1,2021-08-12,1
N,AY.98.1,2021-08-13,3
N,AY.98.1,2021-08-14,3
N,AY.98.1,2021-08-16,20
N,AY.98.1,2021-08-17,9
N,AY.98.1,2021-08-18,8
N,AY.98.1,2021-08-19,9
N,AY.98.1,2021-08-20,11
N,AY.98.1,2021-08-21,4
N,AY.98.1,2021-08-22,2
N,AY.98.1,2021-08-23,18
N,AY.98.1,2021-08-24,25
N,AY.98.1,2021-08-25,8
N,AY.98.1,2021-08-26,14
N,AY.98.1,2021-08-27,20
N,AY.98.1,2021-08-28,4
N,AY.98.1,2021-08-29,3
N,AY.98.1,2021-08-30,22
N,AY.98.1,2021-08-31,12
N,AY.98.1,2021-09-01,24
N,AY.98.1,2021-09-02,12
N,AY.98.1,2021-09-03,10
N,AY.98.1,2021-09-04,2
N,AY.98.1,2021-09-05,5
N,AY.98.1,2021-09-06,14
N,AY.98.1,2021-09-07,14
N,AY.98.1,2021-09-08,17
N,AY.98.1,2021-09-09,17
N,AY.98.1,2021-09-10,12
N,AY.98.1,2021-09-11,3
N,AY.98.1,2021-09-12,3
N,AY.98.1,2021-09-13,22
N,AY.98.1,2021-09-14,27
N,AY.98.1,2021-09-15,17
N,AY.98.1,2021-09-16,14
N,AY.98.1,2021-09-17,15
N,AY.98.1,2021-09-18,2
N,AY.98.1,2021-09-19,1
N,AY.98.1,2021-09-20,45
N,AY.98.1,2021-09-21,20
N,AY.98.1,2021-09-22,11
N,AY.98.1,2021-09-23,8
N,AY.98.1,2021-09-24,20
N,AY.98.1,2021-09-25,5
N,AY.98.1,2021-09-26,5
N,AY.98.1,2021-09-27,17
N,AY.98.1,2021-09-28,32
N,AY.98.1,2021-09-29,13
N,AY.98.1,2021-09-30,6
N,AY.98.1,2021-10-01,9
N,AY.98.1,2021-10-02,12
N,AY.98.1,2021-10-03,1
N,AY.98.1,2021-10-04,17
N,AY.98.1,2021-10-05,31
N,AY.98.1,2021-10-06,18
N,AY.98.1,2021-10-07,19
N,AY.98.1,2021-10-08,10
N,AY.98.1,2021-10-09,3
N,AY.98.1,2021-10-10,1
N,AY.98.1,2021-10-11,12
N,AY.98.1,2021-10-12,29
N,AY.98.1,2021-10-13,14
N,AY.98.1,2021-10-14,15
N,AY.98.1,2021-10-15,14
N,AY.98.1,2021-10-16,6
N,AY.98.1,2021-10-17,6
N,AY.98.1,2021-10-18,22
N,AY.98.1,2021-10-19,30
N,AY.98.1,2021-10-20,20
N,AY.98.1,2021-10-21,11
N,AY.98.1,2021-10-22,12
N,AY.98.1,2021-10-23,5
N,AY.98.1,2021-10-24,3
N,AY.98.1,2021-10-25,18
N,AY.98.1,2021-10-26,34
N,AY.98.1,2021-10-27,14
N,AY.98.1,2021-10-28,18
N,AY.98.1,2021-10-29,10
N,AY.98.1,2021-10-30,3
N,AY.98.1,2021-10-31,4
N,AY.98.1,2021-11-01,10
N,AY.98.1,2021-11-02,22
N,AY.98.1,2021-11-03,28
N,AY.98.1,2021-11-04,25
N,AY.98.1,2021-11-05,15
N,AY.98.1,2021-11-06,7
N,AY.98.1,2021-11-08,23
N,AY.98.1,2021-11-09,17
N,AY.98.1,2021-11-10,27
N,AY.98.1,2021-11-11,23
N,AY.98.1,2021-11-12,18
N,AY.98.1,2021-11-13,9
N,AY.98.1,2021-11-14,8
N,AY.98.1,2021-11-15,31
N,AY.98.1,2021-11-16,29
N,AY.98.1,2021-11-17,23
N,AY.98.1,2021-11-18,23
N,AY.98.1,2021-11-19,18
N,AY.98.1,2021-11-20,18
N,AY.98.1,2021-11-21,7
N,AY.98.1,2021-11-22,70
N,AY.98.1,2021-11-23,45
N,AY.98.1,2021-11-24,12
N,AY.98.1,2021-11-25,50
N,AY.98.1,2021-11-26,56
N,AY.98.1,2021-11-27,3
N,AY.98.1,2021-11-28,9
N,AY.98.1,2021-11-29,57
N,AY.98.1,2021-11-30,27
N,AY.98.1,2021-12-01,11
N,AY.98.1,2021-12-02,32
N,AY.98.1,2021-12-03,35
N,AY.98.1,2021-12-04,12
N,AY.98.1,2021-12-05,11
N,AY.98.1,2021-12-06,41
N,AY.98.1,2021-12-07,21
N,AY.98.1,2021-12-08,37
N,AY.98.1,2021-12-09,43
N,AY.98.1,2021-12-10,23
N,AY.98.1,2021-12-11,5
N,AY.98.1,2021-12-12,5
N,AY.98.1,2021-12-13,45
N,AY.98.1,2021-12-14,37
N,AY.98.1,2021-12-15,19
N,AY.98.1,2021-12-16,31
N,AY.98.1,2021-12-17,26
N,AY.98.1,2021-12-18,1
N,AY.98.1,2021-12-19,4
N,AY.98.1,2021-12-20,24
N,AY.98.1,2021-12-21,20
N,AY.98.1,2021-12-22,21
N,AY.98.1,2021-12-23,25
N,AY.98.1,2021-12-24,10
N,AY.98.1,2021-12-25,5
N,AY.98.1,2021-12-26,3
N,AY.98.1,2021-12-27,14
N,AY.98.1,2021-12-28,10
N,AY.98.1,2021-12-29,22
N,AY.98.1,2021-12-30,9
N,AY.98.1,2021-12-31,1
N,AY.98.1,2022-01-01,4
N,AY.98.1,2022-01-02,2
N,AY.98.1,2022-01-03,16
N,AY.98.1,2022-01-04,8
N,AY.98.1,2022-01-05,10
N,AY.98.1,2022-01-06,7
N,AY.98.1,2022-01-07,7
N,AY.98.1,2022-01-09,1
N,AY.98.1,2022-01-10,8
N,AY.98.1,2022-01-11,5
N,AY.98.1,2022-01-12,2
N,AY.98.1,2022-01-13,6
N,AY.98.1,2022-01-14,1
N,AY.98.1,2022-01-15,2
N,AY.98.1,2022-01-17,1
N,AY.98.1,2022-01-18,1
N,AY.98.1,2022-01-19,2
N,AY.98.1,2022-01-20,1
N,AY.98.1,2022-01-21,4
N,AY.98.1,2022-01-25,1
N,AY.98.1,2022-01-27,1
N,AY.98.1,2022-02-03,2
N,AY.98.1,2022-02-14,1
N,AY.99,2021-09-10,1
N,AY.99,2021-09-17,1
N,AY.99,2021-10-15,1
N,AY.99,2021-11-18,1
N,AY.99.2,2021-08-19,2
N,AY.99.2,2021-08-24,1
N,AY.99.2,2021-10-04,1
N,AY.99.2,2021-10-05,1
N,AY.99.2,2021-10-22,1
N,AY.99.2,2021-11-01,1
N,AZ.1,2021-04-22,1
N,AZ.1,2021-04-29,1
N,AZ.2,2021-03-16,1
N,AZ.2,2021-03-18,1
N,AZ.2,2021-03-19,1
N,AZ.2,2021-03-22,6
N,AZ.2,2021-03-23,3
N,AZ.2,2021-03-24,2
N,AZ.2,2021-03-25,2
N,AZ.2,2021-03-26,3
N,AZ.2,2021-03-27,1
N,AZ.2,2021-03-30,6
N,AZ.2,2021-03-31,4
N,AZ.2,2021-04-05,2
N,AZ.2,2021-04-06,6
N,AZ.2,2021-04-07,1
N,AZ.2,2021-04-08,2
N,AZ.2,2021-04-09,3
N,AZ.2,2021-04-10,1
N,AZ.2,2021-04-12,10
N,AZ.2,2021-04-13,6
N,AZ.2,2021-04-14,11
N,AZ.2,2021-04-15,7
N,AZ.2,2021-04-16,10
N,AZ.2,2021-04-17,1
N,AZ.2,2021-04-18,1
N,AZ.2,2021-04-19,9
N,AZ.2,2021-04-20,10
N,AZ.2,2021-04-21,15
N,AZ.2,2021-04-22,6
N,AZ.2,2021-04-23,16
N,AZ.2,2021-04-24,3
N,AZ.2,2021-04-26,3
N,AZ.2,2021-04-27,8
N,AZ.2,2021-04-28,2
N,AZ.2,2021-04-29,6
N,AZ.2,2021-04-30,7
N,AZ.2,2021-05-01,3
N,AZ.2,2021-05-03,24
N,AZ.2,2021-05-04,13
N,AZ.2,2021-05-05,17
N,AZ.2,2021-05-06,4
N,AZ.2,2021-05-07,6
N,AZ.2,2021-05-08,1
N,AZ.2,2021-05-10,15
N,AZ.2,2021-05-11,16
N,AZ.2,2021-05-12,27
N,AZ.2,2021-05-13,5
N,AZ.2,2021-05-14,9
N,AZ.2,2021-05-15,3
N,AZ.2,2021-05-17,9
N,AZ.2,2021-05-18,3
N,AZ.2,2021-05-19,8
N,AZ.2,2021-05-20,3
N,AZ.2,2021-05-21,1
N,AZ.2,2021-05-22,1
N,AZ.2,2021-05-24,1
N,AZ.2,2021-05-25,5
N,AZ.2,2021-05-26,3
N,AZ.2,2021-05-27,5
N,AZ.2,2021-05-28,1
N,AZ.2,2021-05-29,2
N,AZ.2,2021-05-31,4
N,AZ.2,2021-06-01,3
N,AZ.2,2021-06-02,2
N,AZ.2,2021-06-03,1
N,AZ.2,2021-06-04,1
N,AZ.2,2021-06-05,1
N,AZ.2,2021-06-07,4
N,AZ.2,2021-06-08,1
N,AZ.2,2021-06-09,3
N,AZ.2,2021-06-10,3
N,AZ.2,2021-06-11,2
N,AZ.2,2021-06-14,1
N,AZ.2,2021-06-17,5
N,AZ.2,2021-06-18,1
N,AZ.2,2021-06-22,2
N,AZ.2,2021-06-24,1
N,AZ.2,2021-06-26,1
N,AZ.2,2021-07-07,2
N,AZ.2,2021-07-25,1
N,AZ.2,2021-07-30,1
N,AZ.2.1,2021-03-15,1
N,AZ.2.1,2021-04-08,1
N,AZ.2.1,2021-05-31,1
N,B,2020-03-13,1
N,B,2020-03-14,1
N,B,2020-03-16,1
N,B,2020-03-29,1
N,B,2020-11-26,1
N,B,2021-01-02,2
N,B,2021-01-03,1
N,B,2021-01-04,2
N,B,2021-01-05,3
N,B,2021-01-06,3
N,B,2021-01-07,2
N,B,2021-01-08,5
N,B,2021-01-09,1
N,B,2021-01-10,1
N,B,2021-01-11,4
N,B,2021-01-12,4
N,B,2021-01-13,4
N,B,2021-01-15,1
N,B,2021-01-16,2
N,B,2021-01-18,1
N,B,2021-01-20,1
N,B,2021-01-21,1
